Order_Id,Order_Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Product Id,cost_price,List _price,Quantity,Discount Percent,total_cost
5963,29-07-2023 00:00,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001626,10,10,2,2,20
9794,29-07-2023 00:00,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001560,0,0,1,4,0
7414,29-07-2023 00:00,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,10,10,1,5,10
2693,30-07-2023 00:00,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Technology,Phones,TEC-PH-10002890,100,110,3,5,300
4248,30-07-2023 00:00,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10004270,20,20,5,5,100
835,30-07-2023 00:00,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,OFF-AP-10003266,20,20,2,4,40
5215,30-07-2023 00:00,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,OFF-AR-10002445,30,40,5,2,150
7931,30-07-2023 00:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001955,50,60,3,2,150
8285,30-07-2023 00:00,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Accessories,TEC-AC-10003198,580,640,8,4,4640
356,30-07-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,5,20
8088,30-07-2023 00:00,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,OFF-AR-10002375,10,10,4,3,40
4219,30-07-2023 00:00,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,TEC-MA-10000418,4030,4800,2,2,8060
2291,30-07-2023 00:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001557,230,290,3,5,690
2458,30-07-2023 00:00,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001683,50,60,6,4,300
54,30-07-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000304,20,20,7,3,140
3812,30-07-2023 00:00,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,Chairs,FUR-CH-10004477,140,150,3,5,420
2379,30-07-2023 00:00,Standard Class,Home Office,United States,Thousand Oaks,California,91360,West,Office Supplies,Paper,OFF-PA-10003883,30,30,5,2,150
8225,31-07-2023 00:00,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10004782,10,10,2,3,20
5657,31-07-2023 00:00,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Paper,OFF-PA-10003036,10,10,2,4,20
6690,31-07-2023 00:00,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10000817,10,10,5,4,50
1598,31-07-2023 00:00,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Paper,OFF-PA-10000308,20,20,4,2,80
8488,31-07-2023 00:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,10,10,3,3,30
4088,31-07-2023 00:00,Second Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,OFF-BI-10000343,10,10,3,5,30
5956,31-07-2023 00:00,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,FUR-BO-10002545,430,520,4,2,1720
5221,31-07-2023 00:00,Standard Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Bookcases,FUR-BO-10000711,200,210,3,3,600
2552,31-07-2023 00:00,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10004665,750,820,6,2,4500
3346,31-07-2023 00:00,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Fasteners,OFF-FA-10000735,10,10,4,3,40
3104,31-07-2023 00:00,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001267,10,10,7,3,70
5420,31-07-2023 00:00,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10002103,140,150,2,2,280
2986,31-07-2023 00:00,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000755,20,20,4,2,80
4359,31-07-2023 00:00,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10004306,60,80,1,5,60
6488,31-07-2023 00:00,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000948,10,10,3,5,30
5630,01-08-2023 00:00,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10002530,700,820,9,3,6300
9557,01-08-2023 00:00,Second Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,OFF-PA-10003656,150,180,7,2,1050
5457,01-08-2023 00:00,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Fasteners,OFF-FA-10000089,20,20,5,2,100
6422,01-08-2023 00:00,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10001128,300,330,3,4,900
9923,01-08-2023 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Accessories,TEC-AC-10001990,160,190,4,3,640
4126,01-08-2023 00:00,Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001602,80,90,3,5,240
6044,01-08-2023 00:00,Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,Chairs,FUR-CH-10001482,250,310,3,5,750
7566,01-08-2023 00:00,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10000468,50,50,1,3,50
5734,01-08-2023 00:00,First Class,Corporate,United States,Milford,Connecticut,6460,East,Office Supplies,Supplies,OFF-SU-10002537,20,30,3,4,60
2726,01-08-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,310,360,5,5,1550
8809,01-08-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002807,110,120,5,4,550
4621,01-08-2023 00:00,First Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001670,80,90,3,5,240
5969,01-08-2023 00:00,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000418,90,100,1,4,90
8914,01-08-2023 00:00,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Labels,OFF-LA-10002195,0,0,2,4,0
1574,02-08-2023 00:00,First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10000595,320,380,2,3,640
8382,02-08-2023 00:00,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003800,80,80,2,4,160
9931,02-08-2023 00:00,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10001267,10,10,2,2,20
1736,02-08-2023 00:00,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10003442,20,20,5,4,100
64,02-08-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001078,20,30,6,2,120
4303,02-08-2023 00:00,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,0,0,1,3,0
9092,02-08-2023 00:00,Second Class,Corporate,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10003177,20,20,3,3,60
9955,02-08-2023 00:00,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000948,20,30,3,2,60
7671,02-08-2023 00:00,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10003095,240,260,2,4,480
2377,02-08-2023 00:00,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001718,60,80,4,3,240
8986,02-08-2023 00:00,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000222,70,80,3,4,210
9044,02-08-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003911,450,480,3,2,1350
6994,02-08-2023 00:00,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,230,270,7,5,1610
3795,02-08-2023 00:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10003692,60,60,1,5,60
2261,02-08-2023 00:00,Second Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,TEC-AC-10002049,330,370,3,5,990
339,02-08-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10004575,570,700,3,4,1710
5187,02-08-2023 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002789,640,750,8,5,5120
7875,02-08-2023 00:00,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,80,100,2,3,160
9486,03-08-2023 00:00,Second Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10003893,30,30,9,5,270
1806,03-08-2023 00:00,First Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10002200,2400,2580,7,5,16800
7328,03-08-2023 00:00,Standard Class,Home Office,United States,Burbank,California,91505,West,Furniture,Furnishings,FUR-FU-10004597,100,110,2,4,200
9618,03-08-2023 00:00,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Copiers,TEC-CO-10002095,760,900,3,4,2280
6055,03-08-2023 00:00,Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10002071,10,10,7,4,70
4408,03-08-2023 00:00,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000418,280,310,3,2,840
7983,03-08-2023 00:00,First Class,Consumer,United States,Clifton,New Jersey,7011,East,Furniture,Furnishings,FUR-FU-10001986,230,250,5,4,1150
9119,03-08-2023 00:00,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10003673,20,20,4,4,80
4195,03-08-2023 00:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10001044,50,50,2,2,100
9726,03-08-2023 00:00,First Class,Consumer,United States,Boise,Idaho,83704,West,Technology,Accessories,TEC-AC-10001109,80,90,3,2,240
3699,03-08-2023 00:00,Standard Class,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Storage,OFF-ST-10001034,70,80,5,2,350
4593,03-08-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003535,130,150,3,3,390
6543,03-08-2023 00:00,First Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10003171,100,110,3,2,300
8838,03-08-2023 00:00,Standard Class,Home Office,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Labels,OFF-LA-10003766,20,20,5,3,100
1006,03-08-2023 00:00,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10001790,110,120,3,4,330
8164,04-08-2023 00:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004909,90,100,6,4,540
4706,04-08-2023 00:00,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Labels,OFF-LA-10002475,10,10,2,3,20
1413,04-08-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000723,140,170,4,5,560
7668,04-08-2023 00:00,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000136,100,120,3,3,300
298,04-08-2023 00:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,30,30,3,3,90
9985,04-08-2023 00:00,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10003766,30,30,10,2,300
18,04-08-2023 00:00,Second Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Storage,OFF-ST-10000107,60,60,2,4,120
3993,04-08-2023 00:00,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Supplies,OFF-SU-10004261,40,40,3,3,120
6868,04-08-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10003187,30,30,2,4,60
9103,04-08-2023 00:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10001713,70,80,2,5,140
2042,04-08-2023 00:00,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Furnishings,FUR-FU-10004973,70,80,5,5,350
2774,04-08-2023 00:00,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002852,40,50,3,2,120
5700,04-08-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10003022,30,40,6,5,180
8232,05-08-2023 00:00,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10004695,1160,1270,7,5,8120
5197,05-08-2023 00:00,Standard Class,Consumer,United States,Kent,Washington,98031,West,Office Supplies,Envelopes,OFF-EN-10001434,150,160,3,5,450
6918,05-08-2023 00:00,Standard Class,Corporate,United States,Sacramento,California,95823,West,Furniture,Chairs,FUR-CH-10001854,1120,1400,5,2,5600
8648,05-08-2023 00:00,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,FUR-CH-10004477,90,100,2,3,180
2607,05-08-2023 00:00,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Art,OFF-AR-10003727,20,20,1,2,20
9336,05-08-2023 00:00,First Class,Consumer,United States,Coral Springs,Florida,33065,South,Office Supplies,Labels,OFF-LA-10004409,0,0,2,4,0
1568,05-08-2023 00:00,First Class,Consumer,United States,Allen,Texas,75002,Central,Office Supplies,Binders,OFF-BI-10000088,10,10,4,5,40
8209,05-08-2023 00:00,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10000545,1110,1370,6,2,6660
3205,05-08-2023 00:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10000397,40,40,2,3,80
1408,05-08-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002240,70,80,2,4,140
3459,05-08-2023 00:00,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002393,0,0,2,4,0
296,05-08-2023 00:00,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,180,220,3,2,540
4652,05-08-2023 00:00,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002923,160,200,4,3,640
5369,05-08-2023 00:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001228,20,20,1,5,20
1398,05-08-2023 00:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004971,10,10,2,3,20
2842,05-08-2023 00:00,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000100,180,230,7,5,1260
6940,05-08-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001071,90,100,2,3,180
7639,05-08-2023 00:00,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,50,60,7,3,350
9288,05-08-2023 00:00,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Tables,FUR-TA-10000688,400,460,3,4,1200
9378,05-08-2023 00:00,Standard Class,Corporate,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Storage,OFF-ST-10001031,20,30,2,4,40
7675,05-08-2023 00:00,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Tables,FUR-TA-10004619,380,450,4,3,1520
5382,06-08-2023 00:00,Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001870,30,30,5,4,150
7540,06-08-2023 00:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10003707,30,40,8,5,240
7146,06-08-2023 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10004086,120,150,3,5,360
310,06-08-2023 00:00,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,20,20,4,5,80
3091,06-08-2023 00:00,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10001071,390,450,7,3,2730
3347,06-08-2023 00:00,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Binders,OFF-BI-10000174,20,30,5,2,100
478,06-08-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10000149,90,100,6,4,540
6547,06-08-2023 00:00,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,OFF-PA-10000483,20,20,1,2,20
1634,06-08-2023 00:00,Same Day,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10000649,20,30,2,4,40
4672,06-08-2023 00:00,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Appliances,OFF-AP-10001005,240,280,4,2,960
8967,06-08-2023 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10000892,60,70,1,3,60
5915,07-08-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10002762,70,90,7,4,490
4639,07-08-2023 00:00,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001725,40,50,2,5,80
4961,07-08-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10002867,60,70,1,2,60
6436,07-08-2023 00:00,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,160
3438,07-08-2023 00:00,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003849,20,20,2,4,40
7218,07-08-2023 00:00,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002026,60,60,2,2,120
7672,07-08-2023 00:00,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,FUR-BO-10002916,150,170,1,4,150
481,07-08-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000689,600,700,5,5,3000
5328,08-08-2023 00:00,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002005,20,20,3,3,60
1031,08-08-2023 00:00,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Chairs,FUR-CH-10003379,790,850,3,4,2370
4083,08-08-2023 00:00,Standard Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Binders,OFF-BI-10004632,160,180,3,3,480
6446,08-08-2023 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000611,10,10,6,2,60
3448,08-08-2023 00:00,Standard Class,Home Office,United States,Auburn,Alabama,36830,South,Office Supplies,Art,OFF-AR-10001919,0,0,2,4,0
4263,08-08-2023 00:00,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10001242,70,80,1,4,70
3558,08-08-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003429,10,10,2,2,20
208,08-08-2023 00:00,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3,240
2125,08-08-2023 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Envelopes,OFF-EN-10003040,80,100,5,3,400
3379,08-08-2023 00:00,Standard Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003166,10,10,6,3,60
3661,08-08-2023 00:00,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Office Supplies,Supplies,OFF-SU-10004782,30,30,5,2,150
4529,08-08-2023 00:00,Second Class,Corporate,United States,Marion,Ohio,43302,East,Technology,Accessories,TEC-AC-10004864,100,120,4,5,400
6774,08-08-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10000494,0,0,1,5,0
6851,08-08-2023 00:00,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Bookcases,FUR-BO-10002545,1320,1570,6,3,7920
3906,08-08-2023 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002072,10,10,4,5,40
2095,08-08-2023 00:00,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,OFF-AR-10001177,10,10,5,3,50
8208,08-08-2023 00:00,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,OFF-AR-10004757,0,0,1,5,0
7248,08-08-2023 00:00,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10001972,250,300,5,5,1250
6398,09-08-2023 00:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10003651,10,10,2,3,20
4352,09-08-2023 00:00,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003441,30,30,2,2,60
7973,09-08-2023 00:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10002787,10,10,2,3,20
7389,09-08-2023 00:00,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004897,30,30,3,3,90
7128,09-08-2023 00:00,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001609,20,20,5,3,100
3839,09-08-2023 00:00,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Chairs,FUR-CH-10003312,630,670,3,4,1890
722,09-08-2023 00:00,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Tables,FUR-TA-10000198,1370,1650,3,2,4110
7211,09-08-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10000246,20,30,3,4,60
7837,09-08-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004289,270,310,4,2,1080
4490,09-08-2023 00:00,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10003708,0,0,3,3,0
7479,09-08-2023 00:00,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10004539,630,760,4,5,2520
3680,09-08-2023 00:00,Standard Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10002918,150,180,2,4,300
1125,09-08-2023 00:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10003811,10,10,3,5,30
4224,09-08-2023 00:00,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10001519,160,170,3,5,480
1053,10-08-2023 00:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10004460,250,280,9,5,2250
1353,10-08-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003092,160,180,5,2,800
4488,10-08-2023 00:00,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10000962,20,20,5,3,100
1861,10-08-2023 00:00,First Class,Consumer,United States,New York City,New York,10009,East,Furniture,Bookcases,FUR-BO-10001918,230,260,2,5,460
5644,10-08-2023 00:00,Second Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,OFF-EN-10004147,20,20,3,4,60
3036,10-08-2023 00:00,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Binders,OFF-BI-10002799,40,40,7,5,280
219,10-08-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,300,3,4,750
7906,10-08-2023 00:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,0,0,1,5,0
9026,10-08-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10000397,110,140,4,5,440
6268,10-08-2023 00:00,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,290,310,2,2,580
9852,10-08-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001670,80,90,3,3,240
3323,10-08-2023 00:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10002892,60,70,3,2,180
5627,10-08-2023 00:00,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10002958,2120,2350,9,2,19080
9362,10-08-2023 00:00,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004410,30,30,6,2,180
8796,10-08-2023 00:00,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002085,170,210,4,4,680
4152,10-08-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10002475,30,30,5,3,150
9625,11-08-2023 00:00,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Tables,FUR-TA-10002855,280,310,3,4,840
1323,11-08-2023 00:00,Standard Class,Consumer,United States,Murray,Kentucky,42071,South,Office Supplies,Appliances,OFF-AP-10004859,70,70,5,2,350
4907,11-08-2023 00:00,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,OFF-ST-10001469,240,270,5,2,1200
7302,11-08-2023 00:00,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Office Supplies,Binders,OFF-BI-10004728,0,0,3,3,0
1773,11-08-2023 00:00,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10001266,50,60,6,2,300
6821,11-08-2023 00:00,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Chairs,FUR-CH-10004698,100,110,2,2,200
765,11-08-2023 00:00,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,OFF-EN-10001532,50,50,3,5,150
